order_id,customer_id,order_date,shipping_date,order_status,shipping_city,shipping_state
1891,1592,2024-10-08,2024-10-14,Shipped,Thoothukudi,Maharashtra
1892,2252,2025-05-05,2025-05-12,Delivered,Bareilly,West Bengal
1893,4118,2025-01-24,2025-01-26,Cancelled,Kamarhati,West Bengal
1894,263,2025-07-22,2025-07-24,Shipped,Munger,Tamil Nadu
1895,392,2026-09-11,2026-09-18,Delivered,Jaipur,Rajasthan
1896,1116,2024-11-04,2024-11-08,Processing,Gandhidham,Maharashtra
1897,2420,2025-05-01,2025-05-05,Delivered,Madhyamgram,Delhi
1898,4787,2025-12-27,2026-01-01,Delivered,Kishanganj,Delhi
1899,1536,2025-07-09,2025-07-14,Delivered,Danapur,Andhra Pradesh
1900,4191,2025-04-01,2025-04-07,Cancelled,Bhind,West Bengal
1901,2171,2024-09-27,2024-09-29,Shipped,Machilipatnam,Rajasthan
1902,2373,2026-06-07,2026-06-10,Processing,Nagpur,Kerala
1903,519,2024-10-29,2024-11-02,Cancelled,Bhind,Andhra Pradesh
1904,2634,2024-09-21,2024-09-27,Delivered,Raiganj,Delhi
1905,3539,2025-09-30,2025-10-03,Shipped,Ongole,West Bengal
1906,4815,2025-05-19,2025-05-22,Processing,Hindupur,Delhi
1907,177,2025-02-18,2025-02-20,Delivered,Vadodara,Tamil Nadu
1908,637,2025-08-28,2025-08-29,Delivered,Bhubaneswar,Rajasthan
1909,661,2026-09-11,2026-09-12,Processing,Mango,Maharashtra
1910,4756,2024-12-09,2024-12-14,Delivered,Faridabad,Delhi
1911,907,2024-10-16,2024-10-23,Delivered,Tadepalligudem,Maharashtra
1912,2137,2024-10-06,2024-10-13,Shipped,Tiruchirappalli,Gujarat
1913,507,2025-04-14,2025-04-21,Cancelled,Durg,Delhi
1914,2900,2024-11-23,2024-11-29,Delivered,Thanjavur,Tamil Nadu
1915,4719,2026-07-09,2026-07-14,Cancelled,Sultan Pur Majra,Andhra Pradesh
1916,2535,2025-04-22,2025-04-26,Delivered,Ahmednagar,Maharashtra
1917,146,2025-03-18,2025-03-20,Shipped,Buxar,Kerala
1918,4924,2026-04-08,2026-04-12,Delivered,Tiruvottiyur,Tamil Nadu
1919,630,2025-07-05,2025-07-12,Delivered,Berhampur,Telangana
1920,905,2025-12-02,2025-12-05,Delivered,Nangloi Jat,Andhra Pradesh
1921,108,2026-05-13,2026-05-19,Delivered,Rajpur Sonarpur,Maharashtra
1922,3822,2026-04-05,2026-04-06,Processing,Karimnagar,Telangana
1923,4895,2025-03-26,2025-03-31,Cancelled,Pimpri-Chinchwad,Kerala
1924,3970,2025-05-17,2025-05-20,Shipped,Yamunanagar,Karnataka
1925,2395,2026-01-17,2026-01-18,Delivered,Karnal,Kerala
1926,1161,2025-03-03,2025-03-04,Processing,Gorakhpur,Karnataka
1927,1492,2026-04-15,2026-04-17,Processing,Sirsa,Rajasthan
1928,3016,2025-03-19,2025-03-26,Cancelled,Malda,Kerala
1929,2049,2025-03-05,2025-03-07,Processing,Purnia,Karnataka
1930,3955,2026-03-11,2026-03-14,Processing,Darbhanga,Andhra Pradesh
1931,4149,2025-10-16,2025-10-20,Processing,Saharanpur,Telangana
1932,2934,2026-09-09,2026-09-15,Delivered,Karaikudi,Rajasthan
1933,484,2026-06-18,2026-06-23,Processing,Hajipur,Gujarat
1934,3780,2025-07-07,2025-07-12,Processing,Latur,West Bengal
1935,2021,2026-06-29,2026-07-02,Delivered,Nangloi Jat,Rajasthan
1936,3476,2026-02-11,2026-02-14,Delivered,Begusarai,Kerala
1937,3278,2025-09-05,2025-09-07,Delivered,Bhilwara,Gujarat
1938,1060,2026-03-16,2026-03-22,Processing,New Delhi,Tamil Nadu
1939,2310,2025-04-18,2025-04-25,Delivered,Amravati,Telangana
1940,4544,2026-08-13,2026-08-17,Delivered,Narasaraopet,Delhi
1941,1298,2025-07-18,2025-07-20,Cancelled,Visakhapatnam,Kerala
1942,465,2025-08-18,2025-08-22,Delivered,Ambarnath,Gujarat
1943,556,2025-06-27,2025-06-29,Delivered,Morena,Maharashtra
1944,4010,2026-07-27,2026-07-31,Delivered,Imphal,Andhra Pradesh
1945,1191,2025-09-12,2025-09-19,Delivered,Kochi,Telangana
1946,2037,2026-08-03,2026-08-06,Delivered,Munger,Tamil Nadu
1947,2564,2025-01-01,2025-01-07,Processing,Nagpur,Maharashtra
1948,928,2025-07-20,2025-07-26,Cancelled,Uluberia,Maharashtra
1949,4189,2026-04-23,2026-04-26,Shipped,Singrauli,Andhra Pradesh
1950,3089,2025-05-10,2025-05-12,Cancelled,Dhule,West Bengal
1951,3082,2026-06-16,2026-06-22,Delivered,Kanpur,Rajasthan
1952,4611,2024-12-05,2024-12-07,Cancelled,Khammam,Gujarat
1953,3740,2025-06-25,2025-06-26,Processing,Kolkata,Maharashtra
1954,4070,2026-07-07,2026-07-11,Delivered,Khora ,West Bengal
1955,3134,2026-03-29,2026-04-04,Processing,Chandrapur,Kerala
1956,2066,2026-02-13,2026-02-20,Delivered,Fatehpur,Karnataka
1957,1804,2026-03-12,2026-03-17,Delivered,Panvel,Gujarat
1958,4129,2025-07-21,2025-07-24,Shipped,Ballia,Gujarat
1959,3084,2025-01-13,2025-01-15,Cancelled,Pondicherry,Rajasthan
1960,1845,2024-12-24,2024-12-29,Shipped,Ozhukarai,Andhra Pradesh
1961,1667,2024-10-06,2024-10-12,Delivered,Pali,Andhra Pradesh
1962,3642,2024-10-29,2024-11-02,Delivered,Nashik,Karnataka
1963,2839,2026-02-17,2026-02-20,Shipped,Bhubaneswar,Tamil Nadu
1964,1899,2026-02-18,2026-02-20,Delivered,Gwalior,Maharashtra
1965,3585,2026-06-15,2026-06-16,Processing,Khandwa,Maharashtra
1966,2194,2024-11-14,2024-11-17,Delivered,Madurai,West Bengal
1967,3023,2026-07-07,2026-07-09,Delivered,Nellore,West Bengal
1968,479,2025-11-28,2025-12-01,Delivered,Nizamabad,Andhra Pradesh
1969,3545,2026-05-10,2026-05-15,Delivered,Kolhapur,Delhi
1970,486,2024-11-25,2024-12-01,Delivered,Mumbai,West Bengal
1971,338,2024-10-24,2024-10-26,Shipped,Nellore,Delhi
1972,2004,2025-11-04,2025-11-09,Delivered,Gandhinagar,Delhi
1973,1520,2026-06-26,2026-06-27,Delivered,Kishanganj,Delhi
1974,4036,2026-07-12,2026-07-13,Delivered,Morena,Gujarat
1975,1880,2024-12-26,2025-01-01,Processing,Bellary,Maharashtra
1976,2125,2024-11-14,2024-11-16,Processing,Bilaspur,Telangana
1977,4643,2026-02-16,2026-02-19,Cancelled,Dehri,Andhra Pradesh
1978,3402,2024-12-23,2024-12-26,Shipped,Kirari Suleman Nagar,Kerala
1979,1660,2026-01-18,2026-01-20,Delivered,Haridwar,Maharashtra
1980,3996,2026-07-14,2026-07-20,Delivered,Ratlam,Delhi
1981,1196,2026-04-03,2026-04-09,Delivered,Coimbatore,Kerala
1982,2606,2026-01-01,2026-01-06,Delivered,Cuttack,Rajasthan
1983,1757,2024-11-12,2024-11-18,Delivered,Kolhapur,Telangana
1984,2374,2024-10-04,2024-10-05,Delivered,Kakinada,Maharashtra
1985,2889,2026-04-24,2026-04-26,Delivered,Hajipur,Telangana
1986,3411,2026-04-05,2026-04-07,Delivered,Tumkur,Karnataka
1987,3098,2024-12-21,2024-12-23,Shipped,Yamunanagar,Gujarat
1988,4329,2024-11-06,2024-11-10,Processing,Bhopal,Delhi
1989,3085,2025-01-16,2025-01-17,Delivered,Haridwar,Andhra Pradesh
1990,2432,2025-04-09,2025-04-15,Delivered,Junagadh,Karnataka
1991,316,2026-01-02,2026-01-09,Delivered,Bhusawal,Tamil Nadu
1992,915,2025-10-16,2025-10-19,Delivered,Ratlam,Rajasthan
1993,3422,2026-08-28,2026-09-04,Delivered,Haridwar,West Bengal
1994,2201,2026-07-08,2026-07-15,Processing,Raebareli,Maharashtra
1995,1947,2025-04-18,2025-04-20,Shipped,Latur,Karnataka
1996,3326,2025-01-10,2025-01-14,Delivered,Gangtok,Karnataka
1997,3878,2026-02-17,2026-02-22,Delivered,Aurangabad,Telangana
1998,460,2026-04-11,2026-04-18,Delivered,Mangalore,Delhi
1999,2037,2025-06-11,2025-06-14,Delivered,Deoghar,Gujarat
2000,1745,2025-01-11,2025-01-12,Cancelled,Malda,Andhra Pradesh
2001,4779,2026-08-26,2026-08-28,Delivered,Akola,Tamil Nadu
2002,3727,2025-07-10,2025-07-13,Processing,Surendranagar Dudhrej,Telangana
2003,4103,2025-12-14,2025-12-16,Delivered,Mahbubnagar,Karnataka
2004,4445,2026-07-06,2026-07-08,Shipped,Dehradun,Kerala
2005,2523,2025-02-09,2025-02-13,Delivered,Udaipur,Maharashtra
2006,590,2026-08-23,2026-08-24,Delivered,Bardhaman,Rajasthan
2007,3102,2025-04-06,2025-04-13,Cancelled,Saharsa,Andhra Pradesh
2008,1844,2025-04-22,2025-04-29,Delivered,Haldia,Tamil Nadu
2009,4460,2026-05-06,2026-05-09,Cancelled,Guna,Rajasthan
2010,1467,2024-12-14,2024-12-19,Delivered,Aurangabad,Maharashtra
2011,4720,2025-05-16,2025-05-17,Delivered,Korba,Tamil Nadu
2012,2909,2024-10-23,2024-10-27,Cancelled,Bardhaman,Rajasthan
2013,790,2024-10-06,2024-10-10,Processing,Pondicherry,Rajasthan
2014,4212,2025-11-28,2025-12-05,Shipped,Nangloi Jat,Tamil Nadu
2015,630,2024-11-23,2024-11-25,Delivered,Ratlam,West Bengal
2016,4633,2026-03-17,2026-03-20,Delivered,Hindupur,Telangana
2017,4709,2026-02-24,2026-02-27,Delivered,Munger,Kerala
2018,2324,2026-03-14,2026-03-21,Delivered,Ongole,Andhra Pradesh
2019,3845,2025-11-04,2025-11-05,Shipped,Phagwara,Kerala
2020,1625,2024-10-28,2024-10-31,Shipped,Raurkela Industrial Township,Gujarat
2021,3448,2025-12-10,2025-12-14,Delivered,Saharanpur,Telangana
2022,3792,2024-09-30,2024-10-05,Delivered,Pali,Rajasthan
2023,1999,2025-03-19,2025-03-21,Delivered,Gulbarga,West Bengal
2024,1203,2024-12-17,2024-12-22,Processing,Mangalore,Gujarat
2025,2789,2026-08-07,2026-08-13,Shipped,Tenali,Gujarat
2026,342,2026-04-04,2026-04-06,Delivered,Thrissur,Tamil Nadu
2027,4192,2025-01-09,2025-01-11,Delivered,North Dumdum,Telangana
2028,996,2025-10-18,2025-10-19,Shipped,Srinagar,Andhra Pradesh
2029,2591,2025-11-07,2025-11-13,Cancelled,Akola,Karnataka
2030,1083,2026-01-14,2026-01-18,Delivered,Hapur,Rajasthan
2031,4452,2026-02-11,2026-02-15,Delivered,Bhind,Andhra Pradesh
2032,2381,2026-05-08,2026-05-13,Delivered,Sirsa,West Bengal
2033,2071,2026-08-31,2026-09-04,Delivered,Madanapalle,Rajasthan
2034,4653,2026-06-25,2026-07-02,Shipped,Unnao,Delhi
2035,3403,2026-07-12,2026-07-15,Delivered,Sri Ganganagar,Tamil Nadu
2036,3099,2024-11-09,2024-11-11,Shipped,Rohtak,Rajasthan
2037,2188,2026-03-31,2026-04-04,Delivered,Agartala,Andhra Pradesh
2038,4948,2026-03-01,2026-03-05,Delivered,Srinagar,Andhra Pradesh
2039,4893,2024-11-07,2024-11-14,Processing,Thrissur,Rajasthan
2040,2963,2025-07-19,2025-07-21,Processing,Ahmedabad,Kerala
2041,1952,2025-03-06,2025-03-13,Delivered,Siliguri,Rajasthan
2042,162,2025-06-20,2025-06-24,Delivered,Madhyamgram,Tamil Nadu
2043,37,2026-07-20,2026-07-26,Processing,Vasai-Virar,Karnataka
2044,3347,2024-12-07,2024-12-08,Cancelled,Bharatpur,Rajasthan
2045,336,2025-11-23,2025-11-24,Delivered,Nanded,Gujarat
2046,4982,2025-02-24,2025-02-25,Shipped,Ludhiana,Kerala
2047,662,2026-05-29,2026-06-05,Shipped,Tinsukia,Maharashtra
2048,3740,2024-10-21,2024-10-23,Delivered,Sikar,Telangana
2049,2410,2025-03-30,2025-04-03,Delivered,Danapur,Kerala
2050,3098,2026-03-15,2026-03-19,Delivered,Gangtok,Telangana
2051,965,2025-01-25,2025-01-28,Cancelled,Karaikudi,Rajasthan
2052,2948,2025-01-04,2025-01-06,Delivered,Rajahmundry,Andhra Pradesh
2053,4491,2026-08-25,2026-09-01,Shipped,Bhubaneswar,Delhi
2054,2925,2024-10-18,2024-10-22,Processing,Nagaon,Telangana
2055,772,2025-10-30,2025-11-01,Delivered,Gwalior,West Bengal
2056,1756,2025-01-29,2025-01-30,Delivered,Berhampur,Gujarat
2057,3324,2026-03-28,2026-04-01,Delivered,Nagercoil,Rajasthan
2058,4749,2026-05-03,2026-05-09,Processing,Tinsukia,Rajasthan
2059,1120,2025-06-16,2025-06-19,Cancelled,Udaipur,Telangana
2060,1912,2024-09-20,2024-09-23,Processing,Guntur,Kerala
2061,4835,2024-09-23,2024-09-30,Processing,Tadepalligudem,Rajasthan
2062,1974,2025-09-01,2025-09-04,Cancelled,Jamalpur,Delhi
2063,413,2025-05-05,2025-05-07,Processing,Tinsukia,Kerala
2064,4093,2025-09-18,2025-09-21,Cancelled,Coimbatore,Kerala
2065,4330,2025-08-23,2025-08-27,Processing,Unnao,Maharashtra
2066,1779,2026-01-07,2026-01-13,Delivered,Bhagalpur,Kerala
2067,3523,2026-01-19,2026-01-24,Processing,Khammam,Gujarat
2068,2786,2024-11-08,2024-11-14,Shipped,Khammam,Andhra Pradesh
2069,375,2025-06-19,2025-06-23,Shipped,Mysore,Kerala
2070,1476,2026-03-03,2026-03-05,Delivered,Surat,Gujarat
2071,1392,2025-06-27,2025-07-01,Delivered,Patna,Gujarat
2072,543,2025-10-21,2025-10-22,Cancelled,Tadipatri,Karnataka
2073,3798,2025-05-11,2025-05-17,Processing,Warangal,Delhi
2074,621,2024-12-27,2025-01-02,Cancelled,Malegaon,Tamil Nadu
2075,665,2025-02-26,2025-02-27,Cancelled,Ahmedabad,Kerala
2076,4169,2025-02-27,2025-03-01,Delivered,Hyderabad,Telangana
2077,1985,2025-09-03,2025-09-06,Shipped,Bikaner,West Bengal
2078,3871,2025-03-23,2025-03-25,Processing,Agra,Telangana
2079,3513,2025-01-15,2025-01-22,Delivered,Delhi,Gujarat
2080,1626,2026-03-19,2026-03-23,Delivered,Darbhanga,Andhra Pradesh
2081,1539,2026-03-02,2026-03-09,Delivered,Panipat,Gujarat
2082,1720,2025-02-18,2025-02-23,Cancelled,Bathinda,Telangana
2083,1548,2026-06-06,2026-06-09,Delivered,Ramgarh,Tamil Nadu
2084,3724,2024-12-16,2024-12-23,Delivered,Chapra,Andhra Pradesh
2085,4529,2025-01-05,2025-01-10,Delivered,Medininagar,Kerala
2086,4605,2024-12-13,2024-12-20,Delivered,Tenali,Rajasthan
2087,4170,2025-03-08,2025-03-12,Cancelled,Bhusawal,Kerala
2088,4242,2026-07-02,2026-07-08,Processing,Pudukkottai,Delhi
2089,1133,2025-07-14,2025-07-15,Shipped,Farrukhabad,Rajasthan
2090,1067,2024-09-25,2024-09-28,Delivered,Tiruppur,Tamil Nadu
2091,2359,2026-07-16,2026-07-18,Processing,Rohtak,Delhi
2092,4068,2025-07-05,2025-07-12,Shipped,Nizamabad,Rajasthan
2093,2320,2024-11-06,2024-11-13,Delivered,Pali,Maharashtra
2094,210,2024-12-04,2024-12-10,Delivered,Katni,Rajasthan
2095,2808,2025-04-10,2025-04-16,Cancelled,Kolkata,Delhi
2096,2391,2024-10-11,2024-10-13,Processing,Ramagundam,Karnataka
2097,2445,2026-05-23,2026-05-29,Shipped,Suryapet,Telangana
2098,2865,2024-10-09,2024-10-13,Delivered,Ozhukarai,Telangana
2099,2219,2026-04-07,2026-04-13,Processing,Unnao,Telangana
2100,2574,2025-07-31,2025-08-04,Processing,Asansol,Maharashtra
2101,4418,2025-12-12,2025-12-18,Shipped,Tirunelveli,Maharashtra
2102,2424,2025-10-23,2025-10-25,Shipped,Dharmavaram,Tamil Nadu
2103,1679,2024-12-27,2024-12-29,Delivered,Jalandhar,Telangana
2104,2267,2024-12-19,2024-12-25,Shipped,Chennai,Andhra Pradesh
2105,560,2025-05-22,2025-05-26,Shipped,Phagwara,Rajasthan
2106,3552,2026-06-06,2026-06-09,Delivered,Tadepalligudem,Andhra Pradesh
2107,1896,2025-12-07,2025-12-10,Delivered,Navi Mumbai,Tamil Nadu
2108,1007,2026-04-08,2026-04-13,Delivered,Bhilai,Andhra Pradesh
2109,2133,2025-06-01,2025-06-08,Shipped,Bathinda,Gujarat
2110,329,2025-07-04,2025-07-06,Delivered,Sambalpur,Karnataka
2111,3206,2026-03-12,2026-03-16,Delivered,Guntur,Maharashtra
2112,3852,2026-02-13,2026-02-20,Delivered,Anantapur,Karnataka
2113,1012,2025-10-13,2025-10-14,Delivered,Sirsa,Maharashtra
2114,4045,2026-02-03,2026-02-10,Delivered,Avadi,Andhra Pradesh
2115,2024,2025-03-19,2025-03-26,Delivered,Gopalpur,Karnataka
2116,3186,2026-04-15,2026-04-19,Delivered,Farrukhabad,West Bengal
2117,2594,2025-10-08,2025-10-12,Processing,Akola,Maharashtra
2118,1791,2025-06-08,2025-06-13,Delivered,Kavali,Tamil Nadu
2119,2185,2025-06-27,2025-07-03,Delivered,Aligarh,Telangana
2120,3996,2024-11-24,2024-12-01,Delivered,Ozhukarai,Kerala
2121,725,2026-05-13,2026-05-17,Delivered,Anantapur,Tamil Nadu
2122,2597,2025-05-24,2025-05-27,Delivered,Bokaro,Maharashtra
2123,179,2025-09-12,2025-09-17,Shipped,Tinsukia,Rajasthan
2124,4543,2025-11-20,2025-11-26,Processing,Rewa,Telangana
2125,4666,2024-10-19,2024-10-23,Shipped,Gwalior,Maharashtra
2126,248,2025-08-29,2025-08-30,Cancelled,Katihar,Tamil Nadu
2127,982,2025-12-18,2025-12-24,Delivered,Patiala,Maharashtra
2128,449,2024-10-03,2024-10-10,Processing,Secunderabad,Gujarat
2129,877,2026-06-03,2026-06-05,Processing,Guntakal,Kerala
2130,1631,2025-09-18,2025-09-23,Cancelled,Tinsukia,Rajasthan
2131,2393,2025-08-19,2025-08-21,Processing,Tirupati,West Bengal
2132,67,2026-06-22,2026-06-29,Delivered,Mangalore,Tamil Nadu
2133,2277,2026-01-04,2026-01-07,Cancelled,Arrah,Andhra Pradesh
2134,2545,2026-03-17,2026-03-24,Delivered,Sagar,Maharashtra
2135,4102,2026-02-13,2026-02-15,Delivered,Kavali,Maharashtra
2136,1364,2026-08-01,2026-08-08,Delivered,Ranchi,Maharashtra
2137,1057,2025-05-29,2025-06-05,Cancelled,Phusro,Maharashtra
2138,1885,2025-07-30,2025-08-05,Delivered,Pondicherry,Delhi
2139,2482,2025-08-29,2025-09-04,Delivered,Khora ,Karnataka
2140,3126,2026-01-02,2026-01-03,Processing,Aligarh,Telangana
2141,3223,2026-02-28,2026-03-03,Cancelled,Sultan Pur Majra,Delhi
2142,1007,2025-12-22,2025-12-25,Cancelled,Surat,Delhi
2143,4867,2026-03-22,2026-03-28,Processing,Bathinda,Kerala
2144,2872,2025-09-16,2025-09-22,Delivered,Asansol,Karnataka
2145,4518,2025-08-27,2025-09-02,Shipped,Anantapur,Telangana
2146,705,2026-05-06,2026-05-09,Delivered,Chandigarh,Rajasthan
2147,2092,2025-07-17,2025-07-21,Delivered,Jamalpur,Telangana
2148,4664,2025-12-04,2025-12-07,Delivered,Bettiah,Karnataka
2149,893,2025-12-05,2025-12-06,Delivered,Agra,Gujarat
2150,103,2026-05-30,2026-06-03,Delivered,Karnal,Delhi
2151,3247,2026-02-12,2026-02-16,Cancelled,Bokaro,Telangana
2152,3418,2024-12-17,2024-12-23,Processing,Panihati,Andhra Pradesh
2153,4152,2025-07-09,2025-07-16,Cancelled,Ghaziabad,Gujarat
2154,4927,2024-09-24,2024-09-28,Delivered,Darbhanga,Rajasthan
2155,4228,2025-09-09,2025-09-12,Shipped,Madurai,Andhra Pradesh
2156,582,2024-12-27,2025-01-02,Delivered,Chennai,West Bengal
2157,810,2026-03-05,2026-03-08,Processing,Parbhani,Delhi
2158,2985,2025-07-18,2025-07-23,Shipped,Bhiwandi,Kerala
2159,4905,2026-04-21,2026-04-25,Cancelled,Aurangabad,Rajasthan
2160,1742,2025-12-31,2026-01-05,Processing,Gangtok,Gujarat
2161,1570,2026-08-05,2026-08-09,Shipped,Kirari Suleman Nagar,Telangana
2162,2514,2024-12-08,2024-12-10,Delivered,Singrauli,Gujarat
2163,3053,2024-10-25,2024-10-27,Shipped,Rajpur Sonarpur,Kerala
2164,913,2025-10-27,2025-10-29,Delivered,Panvel,Delhi
2165,4190,2026-08-04,2026-08-11,Delivered,Ulhasnagar,Kerala
2166,4154,2025-10-21,2025-10-25,Shipped,Kishanganj,Delhi
2167,357,2026-07-18,2026-07-21,Shipped,Anand,West Bengal
2168,4392,2026-02-06,2026-02-13,Shipped,Bongaigaon,Delhi
2169,1618,2026-05-11,2026-05-15,Delivered,Noida,Karnataka
2170,3200,2025-12-08,2025-12-14,Delivered,Tenali,Gujarat
2171,529,2026-03-13,2026-03-16,Shipped,Faridabad,Gujarat
2172,2408,2026-03-24,2026-03-28,Delivered,Kolkata,Gujarat
2173,102,2025-09-18,2025-09-22,Delivered,Mehsana,Delhi
2174,3095,2025-12-18,2025-12-21,Delivered,Tadepalligudem,Rajasthan
2175,2887,2025-12-14,2025-12-19,Delivered,Bally,Rajasthan
2176,399,2025-05-18,2025-05-23,Shipped,Nizamabad,Andhra Pradesh
2177,3269,2026-07-25,2026-07-29,Cancelled,Bally,Tamil Nadu
2178,4473,2024-12-12,2024-12-16,Cancelled,Bidhannagar,Karnataka
2179,1541,2025-07-28,2025-07-29,Cancelled,Purnia,Gujarat
2180,2464,2025-01-01,2025-01-02,Delivered,Tiruvottiyur,Andhra Pradesh
2181,680,2025-04-27,2025-04-30,Delivered,Bihar Sharif,Gujarat
2182,3749,2026-05-07,2026-05-09,Cancelled,Raichur,Kerala
2183,4790,2025-12-03,2025-12-10,Processing,Katni,Rajasthan
2184,2342,2024-10-12,2024-10-19,Cancelled,Kulti,Kerala
2185,1469,2025-06-09,2025-06-11,Delivered,Phagwara,West Bengal
2186,4486,2025-10-23,2025-10-27,Delivered,Tezpur,Kerala
2187,1146,2026-04-16,2026-04-17,Shipped,Surendranagar Dudhrej,Maharashtra
2188,2922,2026-06-10,2026-06-14,Delivered,Bharatpur,Gujarat
2189,4939,2025-10-16,2025-10-20,Delivered,Hospet,Delhi
2190,3280,2025-10-17,2025-10-22,Shipped,Mehsana,Maharashtra
2191,1837,2025-06-01,2025-06-07,Delivered,Suryapet,Rajasthan
2192,1125,2024-11-12,2024-11-17,Cancelled,Morena,West Bengal
2193,35,2025-10-31,2025-11-01,Shipped,Bellary,West Bengal
2194,3015,2025-05-14,2025-05-15,Delivered,Unnao,Delhi
2195,1330,2026-07-03,2026-07-08,Delivered,Howrah,West Bengal
2196,2510,2025-08-27,2025-09-01,Delivered,Kirari Suleman Nagar,Tamil Nadu
2197,2587,2025-09-14,2025-09-15,Delivered,Bareilly,Tamil Nadu
2198,956,2026-08-02,2026-08-09,Delivered,Satna,Maharashtra
2199,1998,2026-02-10,2026-02-12,Delivered,Delhi,Andhra Pradesh
2200,3741,2025-10-05,2025-10-08,Shipped,Munger,Rajasthan
2201,4603,2025-12-15,2025-12-17,Shipped,Jalgaon,Rajasthan
2202,293,2025-02-13,2025-02-17,Cancelled,Orai,Rajasthan
2203,2805,2025-05-25,2025-05-29,Shipped,Ahmedabad,Maharashtra
2204,2715,2025-03-20,2025-03-24,Shipped,Alappuzha,Gujarat
2205,4015,2025-12-13,2025-12-20,Processing,Bikaner,Telangana
2206,3506,2025-11-22,2025-11-29,Cancelled,Varanasi,Tamil Nadu
2207,266,2026-04-06,2026-04-10,Delivered,Rajahmundry,Karnataka
2208,3455,2024-11-24,2024-11-30,Delivered,Singrauli,Delhi
2209,611,2025-05-20,2025-05-27,Delivered,Kozhikode,Tamil Nadu
2210,203,2025-09-09,2025-09-12,Delivered,Satara,Maharashtra
2211,890,2026-03-11,2026-03-14,Delivered,Kochi,Andhra Pradesh
2212,2511,2025-04-27,2025-05-01,Delivered,Bhatpara,Telangana
2213,2045,2025-04-09,2025-04-10,Delivered,Maheshtala,West Bengal
2214,351,2025-01-04,2025-01-08,Delivered,Sambalpur,Rajasthan
2215,1968,2025-04-14,2025-04-21,Cancelled,Morbi,Maharashtra
2216,2225,2024-11-15,2024-11-20,Delivered,Khandwa,Maharashtra
2217,4344,2026-05-26,2026-05-29,Delivered,Visakhapatnam,West Bengal
2218,438,2025-12-16,2025-12-17,Delivered,Raurkela Industrial Township,Andhra Pradesh
2219,2359,2025-05-19,2025-05-23,Cancelled,Hapur,Delhi
2220,4217,2026-03-11,2026-03-18,Cancelled,Kalyan-Dombivli,Delhi
2221,66,2026-08-28,2026-09-02,Processing,Vadodara,Maharashtra
2222,2185,2024-10-19,2024-10-21,Delivered,Raipur,Karnataka
2223,1513,2025-09-18,2025-09-20,Delivered,Srinagar,Karnataka
2224,2604,2025-02-16,2025-02-21,Shipped,Tirupati,Maharashtra
2225,4840,2025-04-12,2025-04-14,Shipped,Phusro,Maharashtra
2226,1833,2025-04-18,2025-04-24,Delivered,Katni,Andhra Pradesh
2227,2681,2024-12-13,2024-12-16,Delivered,Moradabad,Karnataka
2228,1928,2025-11-19,2025-11-26,Delivered,Kavali,Tamil Nadu
2229,2888,2024-11-29,2024-12-04,Cancelled,Morena,West Bengal
2230,3531,2026-02-25,2026-03-02,Processing,Gurgaon,Delhi
2231,2243,2025-05-28,2025-06-01,Cancelled,Bahraich,Rajasthan
2232,1451,2026-04-11,2026-04-15,Cancelled,Kota,Tamil Nadu
2233,1665,2026-08-22,2026-08-25,Processing,Gulbarga,Delhi
2234,3949,2026-07-25,2026-07-27,Delivered,Hosur,Rajasthan
2235,215,2026-02-04,2026-02-07,Delivered,Indore,Kerala
2236,2460,2025-06-28,2025-06-29,Delivered,Sagar,West Bengal
2237,410,2025-04-26,2025-05-03,Processing,Proddatur,West Bengal
2238,3652,2026-03-11,2026-03-16,Cancelled,Kulti,Karnataka
2239,3070,2026-02-21,2026-02-27,Delivered,Bardhaman,Rajasthan
2240,3,2025-07-03,2025-07-10,Processing,North Dumdum,Maharashtra
2241,1518,2026-06-10,2026-06-17,Cancelled,Amaravati,West Bengal
2242,2634,2025-06-03,2025-06-07,Delivered,Cuttack,Delhi
2243,2824,2025-07-31,2025-08-01,Delivered,Thoothukudi,Rajasthan
2244,4094,2025-08-16,2025-08-21,Processing,Panchkula,Delhi
2245,3577,2025-10-10,2025-10-11,Delivered,Siwan,Andhra Pradesh
2246,2135,2026-01-01,2026-01-04,Cancelled,Thrissur,Kerala
2247,4546,2025-03-17,2025-03-21,Delivered,Morbi,Karnataka
2248,4098,2025-08-02,2025-08-07,Processing,Gangtok,Maharashtra
2249,2158,2026-04-02,2026-04-09,Cancelled,Firozabad,Rajasthan
2250,371,2026-02-26,2026-02-27,Delivered,Vadodara,Andhra Pradesh
